text|stars
Donuts are really good, if they have any when you get there!!!  Went in on a Tuesday morning at 1030, and they only had a total of 10 donuts. Drove out of my way to go there and still ended up at Dunkin Donuts. Very disappointed!!|0
"I keep wanting to like this place.  I want to support a local business, and yet....  Last year I took my two boys there after a theater performance (Greasepaint!   Excellent!), and after we placed our orders for lunch, I took out our SET game (it's a card game that does not use a traditional deck - great fun).  WIthin moments, the server was back at our table.  ""You can't do that.""  ""What?  Play cards?  It's not gambling."" (Maybe I was wrong, but living here, you start to assume that an objection to something must be religion based).  ""The owners don't allow it.""  ""They don't allow it?  It's a matching game.""  ""No.  You'll have to put it away.""  Now.  I would understand not wanting us to sit and play cards if we'd finished eating and were just holding a table (assuming it was busy).   However, this was during the gap between ordering and eating.  I KNOW I should've just left then.  Instead, I made my kids happy and we stayed for lunch (and ice cream!).    A couple months ago I (foolishly) decided to try again.  Didn't bother with the cards this time.  The lousy thing this time was the mold on my son's bread.  They DID remove the sandwich from the bill, but eish.      I'd kind of like the ""Restaurant Impossible"" guy to come in here and give it an overhaul.  I don't mind the nostalgia stuff, but the place does need a solid going over."|0
I went today with three friends for dinner around 6 PM Sunday night. Though it seemed quite busy, I was pleased to get a seat within two minutes upon arrival. Outside seating, despite a hot Arizona summer, was pretty nice with shade. However, this is where the pleasanties end.  Our table remain neglected for approximately twenty minutes. No one bothered to offer us drinks, and it was quite irritating to see tables who arrived after us being served appetizers. When our waiter came, he did not even apologize for the wait, and we gave our orders: drinks, appetizers, and pita sandwiches.  The hummus and garlic dip came relatively quickly, only twenty minutes later. Both were alright, but something is seriously wrong if all of us were only served one pita with the two dips, and each dip was more than twice the size of the pita. We asked our waiter for extra pita, and he kindly agreed. The entire duration of dinner, it never came.  Refills were also a pain, as we would ask someone to fetch our waiter, and he wouldn't come until ten minutes later.  An hour after ordering could not possibly justify only four meager gyro sandwiches. I've been to plenty of other businesses who have made that kind of order and more in just ten minutes during a busy lunch hour. Half the tables outside already left, including tables that arrived after us, and we were the last ones served. The food was of average quality, and I've been to better with cheaper prices.  Slightly expensive, I can see as justified. But many agree that time is worth much more than money. I had an excessive amount, over an hour and a half, wasted on a decellerating Sunday night. Staff is kind of nice, but I suggest a serious change in priorities so that first time customers like myself aren't immediately turned off. I can say for certain that I'm never coming here again, and I'll find myself at better places much closer to home.|0
"I had never been to Rainforest Cafe and I'm glad that I got to try it because I love trying things at least once; however, this will also be my last time going there. We'll start from the beginning:   The atmosphere was nice for the ""jungle"" but it was so loud that I could not hear my wife talking to me. I felt that I had to scream at her to talk. Our waitress was nice but didn't check on us often. We barely understood her either because she speak loud enough. We got our drinks (ten mins later) and my iced tea was good but my wife's chocolate shake was gross. Too much chocolate syrup and it was expensive!! We sent it back so she could get water another 10 mins later. Food delivery was quick and my burger was pretty good but it was plain and $12!! Jeez, so expensive for something so plain!!! I got onion rings for an extra few dollars (they were okay but worth the extra few $$$). My wife got an extra plate of fries and they were a few bucks but they didn't give her more than ten! I like the atmosphere of the restaurant and the theme but they are completely over priced!!!! Not worth it at all! The food was mediocre but left me sick that night.   Not as amazing as I thought it would be after seeing it many times in Vegas..."|0
I was really disgusted with this place. I should have known when we walked in on Saturday at 12:30 PM and there was no one (not exagerating)  there.  But we were hungry and hot so we stayed. I wanted shrimp tacos but no shrimp at tacos del MAR...just frozen fish that you need to order 5 minutes ahead because they need to microwave it.   It's breaded and precut...couldn't they at least get the kind that has different shapes and looked like it wasn't completely processed?  The kids had bean burritos which they usually love anywhere but didn't like at all. My husband's chicken burrito tasted like a school cafeteria.  The clincher was that the unsweetened ice tea tasted rancid.  I think they let the tea bags go bad or something.  Gross and how annoying that they  don't have seafood.  Wahoo tacos from La Jolla please come here to AZ!!!|0
"I have have been going to Bosa off and on since they opened. Have a bad experience and stop for a while. Then I tell myself "" It's right down the street why not "" then disappointment again.   1. Went in on a Fri at 630AM for their special curler donuts, that they ONLY do on Fri. Sure enough nothing was prepared. Was informed it would take another 30 min to finish the donuts. Noticeable very, very, very irritated I ordered 2 other donuts instead. Was planning on a dozen, but had to settle for what they had. Well staff made sure to charge me a credit card fee due to my purchase being under $ 5.00. When you don't have what you advertise, you might want to waive the .50 fee. Or you will really piss off that customer. Common sense.  2. Customer service is horrible. See #1.  3. When I get home I have never received the correct dozen donuts I ordered. I don't understand it ???? I'm perplexed ??? I don't think it's anything personal. I just never get the correct dozen. They close the box, I pay and go home. Surprise.  The donuts are OK nothing great and not bad they are donuts. They are convenient and close, but I must remember to pass on Bosa Donuts."|0
Worst, slow service ever....especially with almost no one in the place. Food was average at best and thats being kind. Skip it if you are looking to eat or get a drink.  Just an update: I (as well as a friend who wrote a review of the day) were contacted (I didn't see my message until today oops) and offered refunds and gift certificates. Now this seems all well and fine-I do appreciate them trying to make the most of the situation-but my friend is still waiting for a refund and/or certificate. So we shall see. If I could take away my star for more non-service then I would.|0
"We checked out RnR on Sunday (just a few days after opening.) In all fairness, I have to agree with many of the other reviews. Even though they are new, these things are fixable so hopefully the feedback will be taken in the appropriate vein. The building is very cool and the vibe was energetic on a sunny Sunday morning. There was an abundance of waiters but they seemed to be confused and frenetic without a real focus on the customer. The menu is very limited and our server had not eaten most of the items. He was struggling to explain. Our drinks took more than 15 minutes to arrive even though we saw them sitting at the bar for the entire time. Our water had just disappeared. Then the food. I ordered the grill cheese ( a rare treat and when I order it I want it good!). It was cold and overwhelmed by heavy bread. The cheese wasn't melted. I sent it back and they simply nuked it and brought it out. Icky. Our son wanted a kids cheeseburger and the staff kept coming back and forth not sure if there was a single burger or sliders for kids. It became comical after the third person came out. My husband ordered a salmon omelet with several additional fixings. The eggs tasted like box eggs and it was lackluster and flavorless. We even took the time to provide feedback to management but we got a weak smile and ""come back and try us again."" He made no effort to ""make things right"" either by comping something else to taste or providing an incentive to come back. There are too many restaurants in town to have to go to one that is less than mediocre. The young crowd may enjoy it for the bar vibe it gives but the majority of the tables on Sunday am were families or middle aged and we saw similar responses at other tables."|0
There really isn't much I like about Michael's to begin with - I especially dislike them for using my name and putting on such an inferior showing - but this location was a particular disaster.  Clean up your aisles for goodness sake, I feel claustrophobic with all the crap hanging around - its like the clothing section at K-Mart, but possibly worse.|0
This is the worst Pizza Hut I have ever been to. I was up-charged for something I didn't order. When I asked for it to be corrected it was done wrong again, given the wrong change and had the drive thru door slammed in my face. Asked to speak to the manager and he was extremely hostile. He took my change, receipt and food. After some time I asked for a refund and was told that wasn't possible, too much paperwork. Asked for his supervisors number and was told he was the highest manager, there was no one above him. Right.   I went to the next Pizza Hut and asked for the regional manager number. I left the food at the restaurant because I was no comfortable eating it after he took it back to correct their mistake. Not sure what could have been done to it.  The young girl at the window did get it wrong twice, but the example the store manager gives is piss poor and is the issue. I hope Pizza Hut sees who they have working for them and speaking on their behalf because according to this store manager, Tim, he's the owner and CEO of the company. I highly doubt that.|0
I have never been treated so rudely in a retail establishment ever. I went to the shop with my daughter, her friend and my niece...all young adults. I showed a picture of the project we wanted make to the woman working there and she scoffed at me.  I noticed she was playing Solitaire on her iPad...apparently we interrupted her game. She then proceeded to tell us that she would have to open the door and turn on the air conditioner because her mother, the owner of the store, would be back soon and is extremely allergic to fragrance.  The girls and I had body lotion on, this is the desert for crying out loud, and not one of us had perfume on.  Then the mother arrived, there was a brief conversation behind the curtain and she walk out with a towel over her mouth and nose commenting on having to open the door. Seriously? Unfortunately we had picked out some stuff to buy and I'm sorry that I spent the $68. I could have spent more but the experience was so distasteful that we hurried out. If I knew how to give less than 1 star, I would. It was unbelievable. I empathize with the woman and her allergies, but the situation could have been handled so much better.|0
"Found the doctor via his website and called for an appointment. The ladies that answer the phone are sweet so I felt I made a good choice. I was taken into the room and a sweet girl asked me questions and told me the doctor would be right in. He came in quickly and asked if I would mind if someone that was following him would be present. Fine. The other guy walked in along with a lady (medical assistant maybe). No one introduced either of them. Dr. Racette didn't ask me one question and didn't address any of my concerns. He seemed to even brush off the questions I asked or responded with brusqueness. It was very irritating as a patient to be asking questions about serious topics like skin cancer and feel blown off. He prescribed a cream for me and was walking out the door minutes after seeing me and said he would have someone come in with the script. He never talked to me about how the cream works or what it does. Awful awful. Too top it off, they were supposed to call me with test results. I had to call them and the gal that answered said, ""no one called you with the results yet?: NO!! Will not see this doctor again. Sorry but I actually prefer doctors that care to take the time and actually address my questions and make me feel comfortable, not take 5 minutes to rush me through an appointment."|0
Not only was the music the worst I have ever heard the wait staff was as annoying as ever! Like a wanna be swanky place in a strip mall that smells like fish and plays horrible music. Food was so so but over priced for what it was.|0
What happened to this place?  The first time I went about a year ago, both the food and service were great.  Second time, last May, I ordered the same dish and it was horrible.  Drowning in sauce.  But, at least the service was decent.  Just went a third time and it will be my last.  Both the food and service were horrible.  Went for lunch, sat inside and it wasn't very busy.  Our waiter was totally out of it and only had 4 tables and hardly paid any attention to us and kept forgetting things, like taking our order to start.    Then, even the food runner forgot to bring me half my meal after I asked her for it.  In the meantime, I counted at least 17 staff member hanging out in the kitchen area, which is open, so you can see them and half of them were folding napkins.  My food was not very good and actually made me a little sick.  This is a shame, especially because there aren't many places in Phx that have vegan choices, but for the price you pay, I would expect a lot more.|0
"I play squash racquet's, a sport favored by the east coast ""elites"" from them Ivy League schools, those snooty Britishers and the Pakistani leisure class:)   Why they let me play, I'll never know:)  Last evening, we had a little tourney in which a group of us from the Village traveled to the outer reaches of Tempe to play a group from Lifetime Fitness:)  It was a jolly good, show, ever so much fun and our Village group gave the Lifetime group a bit of a ""Rodgering"":)  So it was with happy hearts and high spirits that we headed down the street to the post tourney repast at Skip & Jan's...let me start by saying that the Lifetime group picked this place, and it's almost like they knew they were going to lose and wanted to select a venue that would be the grimiest, greasiest, grubbiest, grossest spot to try to eat...they succeeded:)  Where to start...I know...the parking lot:)  When we arrived, the total Kelly Blue Book value of the 50-60 cars in the parking lot was about $832...we raised that by several orders of magnitude, just by driving in...this parking lot hasn't seen a lot of traffic from the Mercedes/BMW/Lexus/Jaguar crowd (and may never again:)  After I safely parked a block or 2 away, I went inside and took in the look and feel of S&J...crappy old wood paneling...tables and chairs from a circa 1955 high school cafeteria...an intriguing mix of flat panel TV's, regular TV's and OTB results screens (yeah, you can bet the ponies here...the sport of Kings, in a slightly less than ""regal"" atmosphere:)  They must have 20-25 pool tables...faded felt...and a whole bunch of people playing pool (and frankly looking like they weren't enjoying themselves...extremely tight and serious expressions on the faces of the people playing and watching...aren't games supposed to be fun? :-)...I suspect there was gambling going on:)  The smell in S&J can only be described as ""extreme humanity""...the place smelled like it has seen a century's worth of spilled beer, cigarette smoke, BO, vomit, urine, spoiled food and every other aroma that humans create for themselves...remarkable, given the fact that this place can't have been here for more than a few years...how did they do that so quickly? :-)  S&J has menus, they have some sort of kitchen, they have Jagermeister on ""tap"", they have a bunch of beers on tap and they had a buffet (or ""boofay"" for my friend Ryan C) set up for our group.  It was supposed to be a Taco Bar:)  S&J provided a table full of taco ""fixin's""...the centerpiece of which was the taco meat hot tray...Holy Crap, was that disgusting! :-(  They told us it was ground beef, but I know my beef, and I don't think this was it...this was ground ""creature""...possibly some sort of unfortunate non-distinct animal which happened to be near the kitchen when duty called.  I kid, of course...as far as I know, this was indeed, ""beef""...just not very good ""beef"":(  The hot tray holding the ""meat"" looked like a relief map of the Hawaiian Islands...small mountains of ""meat"" rising out of the ocean of brown/orange grease that was the real body of the dish:(  But, I was starving (a banana for breakfast and nothing else) so I tried to make a taco.  I decided to forgo the slotted spoon that everyone was trying to use to fish some meat out of the soupy brine, and use some tongs instead...my idea was to try to squeeze as much grease out of the concoction as possible...I was sort of successful, but in doing so, I probably squeezed any flavor out as well:(  I got back to the table and tried a bite...not good...I added several shakes of Cholla and tried another bite...and that was that:(  One of my buddies had decided to forgo the mystery meat tacos and ordered wings from the menu and offered me one...I'm not sure what the deal with the wings was, but the wing I tried seemed to be boiled (no, not ""broiled""...boiled) and then dipped in buffalo sauce...not crispy, just wet...all the way through:)  Then they announced that Karaoke was going to start soon...and that was enough for me:(  Adding amateur singing to this tableau would have just been too much:)  Still, it's not all bad news...the tires and wheels were still on my car when I was ready to leave...I didn't become immediately ill (although I had kind of a rough morning, this morning).  They say shared adversity can make teams grow together, so I think I should thank S&J for making the Village Squash group nearly invincible:)"|0
This place was messy and loud.  The food really wasn't great and the salsa bar looked like a three year old put it together.  Overall the only plus was the tortilla chips that were free before the food.  I will not be back unless one of my friends pays for me|0
IHOP is barely a step up from Denny's in terms of boring chain food. Last night was the first time I ever had dinner there, and it tasted like squishy, mushy cardboard. The food took forever even though there were only three tables in the place with customers.  The reason I gave it two stars instead of you is because the breakfasts are pretty good. I don't mind them except the omlettes which are way too oily. The coffee is almost bad, but the waitresses always look happy.  [update April 2, 2011]  Why'd I go back? I hate this place now. We went today for the first time we have all had a chance to go out together for breakfast. I was excited to do this and was eager. I should've stayed home.  My wife got a waffle with her combo that was cold, tasted like cardboard, and was crunchy. The bacon my wife and child ordered was burnt, crispy and did not look like bacon at all.  My sausage (I always upgrade to turkey sausage since the regular pork kid here is vomit worth) was totally cold. I sent it back and complained. I think she microwaved my plate.   Their coffee is always burnt so I got an iced coffee. She said they had Mocha, Vanilla, or Hazelnut. I asked if they just had a regular coffee flavored one... she said yes, and brought me disgusting hazelnut (glad I'm not allergic!!)  Ok now it's three hours later. My daughter laid on the floor whining about how bad her stomach hurts, I've been to the bathroom twice and my wife is asleep because she said if she didn't lay down, she would puke. Seriously.  The management (district managers) really need to care enough to read YELP.  They remodeled the outside of this place and, I guess, spent all their money to make it look pretty so we'd forget they serve dogfood.|0
"Sadly, I'm giving this place one star and an explanation why it is only getting one star.  The Manger/operator guy.  Sure, the food here isn't all that bad.  Probably a half a notch or so higher than most of the hot slop fast food you can get for lunch.  Most of the crew members are pretty attentive, don't seem to be meth addicted, and I see them cleaning the tables on a regular basis.  Looks like the crew changes over quite often, and I know why.  My beef is not with the crew members, oh no.  Not with the food or cleanliness of the store.  Nope.  The Manager guy, the guy who looks like a real pussy version of John Leguizamo.  This guy ruins about every trip I have to this joint.  That is my problem with this joint.  Elaboration will proceed now.  This guy is without a doubt one of the biggest assholes I have ever encountered in the fast food industry.  Actually, one of the biggest assholes period.  What a douche bag.  Seems like any time I have a coupon, this guy will literally butt in the middle of the order, give me a ration of shit and do about anything possible not to use it.  Seriously, what is it, 30 cents?  I had a store coupon that was on a tray liner a while ago and this nutsack got in the middle of the order, cancelled it and refused to let the coupon be used.  I asked why and he said it was not legit (why was it on the tray liner then fuckhead?) I checked the menu, they would have lost 10 cents.  Lady taking my order after P.J.L. (pussy John Leguizamo) walked away pretty embarassed said ""sorry""  Not her fault.  Never saw her working there after then, was probably tired of that guys shit.  I don't blame you.  Last trip here, they have promos on their drink cups for free shit.  Awesome.  We all know this is the garbage that costs them nothing but I am a sucker for something free.  On my trip before the last, I got one for a free corndog.  SCORE!  I cash it in on my last trip, and the guy ringing up the order said it would be on a different ticket.  No sweat, I could give a shit less as long as I get my corndog.  Go to get my order, ask where the corndog is.  P.J.L. butts in the middle of the order, says ""This is your order, this is what you have"" and was a fucking prick about it.  Me, the customer.  Yanks the receipt out of my hand, gives me an attitude about it.  Who the fuck talks to a customer like that, even at a low rent fast food joint?  Fuck you.  Seriously.  The guy who took my order tried to explain the situation and dicknose literally looks at him, puts his hand in front of the guys face, and says ""ssssshhhhhh"" and snaps his fingers the same way I do to my dogs to keep them barking or eating drywall.  Who degrades their employees like that?  All he was trying to do was explain my free item was on another ticket.  Instead of listening, he made a complete asshat out of himself.  It was a corndog, what does that cost you anyway, about 12 cents in batter, a stick, and a combination of horse eyeballs and badger penis meat?    Dude (cashier guy, tattoo on your arm), tell that guy to get fucked and get a better job.  No one deserves that shit.  I am actually ashamed I didn't say something for you, I truly am.  What would have normally gotten a decent review is what it is.  My rant speaks for itself.  One shithead ruins it for the ones working for him.  For the ones working there, I will pray for you.  You need it.  P.J.L., get out of there and become a pimp in Tijuana, they need midget controlling assholes over there.  You would do great at that."|0
"New N. Scottsdale location, Baaaaaaad!  The were 10 staff members milling around and there was no manager on sight.  $10.00 for a mediocre burger, with an uncooked, tasteless bun not large enough to encompass all the arugula.  They forgot the sauce, which apparently is the main ingredient.  The upgrades are ridiculous.  $1.00 here for cheese on an already ""well priced"" burger (btw Flemings blue cheese/bacon burger $6, best in town), $5,00 here for fries.  C'mon.  And, it's the same two hispanic guys, who don't have any idea about chef inspired food, cooking in the kitchen as every other restaurant, there is no chef For the price, you want to see the chef/owner representing, especially at a new location, and, you want competent staff who treats you as #1, and not their conversing with the other staff members as #1, and you want to enjoy what is supposed to be one of the best burgers in town!  What a disappointment.  The lack of top down management care and supervision carries through in all elements of the poor experience.  Take a pass."|0
"I've been to Milano's Music several times and each experience is worse than the first time.  I look at the reviews of people I actually know and realize that each experience is different.  On the biggest day of the year for Small Business owners who should be reaching out to the customers and gladly sell them the smallest items Milano misses that point, by miles.  My husband is re-learning to play the drums and needed a drummer's throne and since it was November 24th and ""Small Business Saturday"" I thought ""why not give them another try"", guess what we walked out with Nothing they lost potential set of drum customer  ( those can cost anywhere from a few $100 to $1k ).  I won't go back in there.  The guy that is in charge of the drum section is rude and pompous and walked away from us TWICE.  The second time was enough to make my blood boil.  We found a throne in another section that my husband liked and I said let's get it.  The guy came over and said ""Oh, I have another one in the box"" and grabbed the one in my husband hands and walked off never to be seen again.  We waited and waited at the checkout counter for him to show up, he never did because he had decided to help another couple.  I looked at the cashier and my husband and said ""NOT cool at all"" and my husband set all the other items he was going to purchase down and said we won't be purchasing anything.    I felt bad for the guy at the register because it wasn't his fault and he apologized but that doesn't give the guy running a section the right to decide what customer is more important and that is what he did.  New customers should never be treated any differently and to basically make a statement of you are not important enough was the final straw.    I grew up around Milano's music stores they were the first  to give me guitar lessons and it is sad to see this happy.  Besides this Yelp review , I plan to write their the store personally.  When small businesses are struggling and this kind of thing happens  a person begins to understand why more people shop with a big box store and less and less from Mom and pop stores."|0
"HA HAHAHAHAHA!  ""Pit"" is right.... man, this place would have been a terrible idea if i wasn't already expecting lameness. now occupying the space that has seen the death of not one, but two dance club (411 and Level), Peach Pit Afterdark.... I mean Cherry Lounge and Pit is beyond ghetto. opened by the same people who do sugar daddy's and dos gringos, this place has all the sexiness and allure of a Trails commercial. You know? I was half expecting to turn a corner to see a neon colored bikini-clad bleached blonde on top of a motor boat. well, they've updated the look of the cage-trapped go-go dancers to mini panties with knee-high dragon rider boots with fuzzy muppet skins adorning them.  the vids of drunken lounge-goers (a la daddy's and now dos) playing in tiny screens on the walls in hallways and behind bars in tact, interspersed with footage of seriously hagard looking chics doing ""sexy"" things like sucking on lollipops, cherries, winking (yes, she was winking right at you, wasn't she? inviting you in to her red-drenched lair to bask in the glow of a alcohol doused club circa 1992).  i'm not sure what the DRESS CODE we were so violently and largely reminded of in line, but the girl in front of me had on an oversized T-shirt, baggy jeans and flip flops (?) and they took her $5 and let her in no problem. i also saw a girl dressed exactly like peggy bundy...no joke, spandex black calf leggings, long spandwex shirt in orange, heels and a giant boob belt. it was so incredible i took a picture. she was not impressed with my observation, so i had to sneak the photo.  anyway.... take it for what it is, a club owned by dos gringos guys on mill ave."|0
"I have been a ""regular"" customer at this salon ever since it opened.  At first it was great!  Clean, relaxing, and welcoming.   After a few months without a manicure or pedicure I decide to treat myself to a manicure this past week.  I went in and a lady did a beautiful job on my gel manicure.  She paid attention to detail and didn't rush through the whole process.  I didn't have time to get a pedicure so I decided to come back the next day.  I only wish that I had her do my pedicure yesterday ...   The guy who did my pedicure had some sort of infection on his thumb.  I didn't notice it at first because he was using gloves but when it was time for the foot massage he took his gloves off, revealing it.  Tracy was doing someone else's nails right in front of me and clearly saw that he had some sort of sore or fungus on his nail.  It was completely black and it looked like something was growing out of it.    I was shocked that she didn't tell him to at least put his gloves back on.  The ""massage"" that he gave me was hardly any massage at all.  He did the same motion over and over while concentrating on the tv.  Definitely not worth the $25.   The worst part is that he gave me an ingrown toe nail.  The whole right side of my nail is swollen and I just hope that I don't get an infection.  This was by far the worst pedicure that I have ever received. Even though I had a great gel manicure here, my last experience was so horrible that I will not be back."|0
Living in this area I frequent Desert Ridge a lot, and have been to this Macaroni Grill several times... their food is actually pretty good which is why I let the horrible service slide a few times... My friend and I have had experiences such as standing at the host stand with no assistance for several minutes while several employees made eye contact. Of course, no one asked if we had been helped, until the hostess finally made her way back up to the stand and decided to ignore us for another couple of seconds before she even acknowledged us.   Another visit we were seated right away however it took over 15 minutes for our server to come to our table, and that was only after I had to get out of my seat and find one of the employees to ask for our server. I know several people saw us just sitting there, the least they could have done was asked if we had been helped or not.   This last experience, was about a year after the last. I thought maybe they would have changed. I most definitely thought wrong! We were seated promptly and the server was there right away this time. However, our food took FOREVER! Literally, it took over 30 minutes for a medium rare steak and a plate of pasta. I know for a fact they messed something up and ended up taking food out of a to go container and placing it on the plate that they then brought to me (you can see right into their kitchen from the dining room). The server never apologized nor did she come and tell us what the hold up was.   Overall, I will never go to that restaurant again.|0
"I have nothing more to add, but I don't want anyone to think 'only a few' people had  complaints about this poorly planned ""festival.""   Oh, wait, I do.   I was there with my 4 year old grand-daughter (and my daughter), since there were going to be kids attractions as well as the food trucks. I thought it was nuts that 3 minutes of jumping around cost $3. But I guess it was consistent with the $4 water and $7 beers.  And it would help if there was some roadway controls and/or temporary signage. By 11am, traffic backed up (down) Pima from the event to Indian Bend and over towards the 101. Cars were skipping ahead and cutting into line, further delaying entrance.   If success is measured by interest, the festival was a success. If by performance and customer satisfaction, not so much. And how can a vendor commit to showing and not have enough food to feed the presold ticket holders? Why risk your hard-fought reputation?"|0
Bad food, but lots of it.  If you have a hangover and need grease, this is your place.  Other than that, drive a block and eat at Mucho Gusto down the street--now that is real mexican food!|0
A friend was visiting from out of town and we decided we wanted a pampering experience.  So, rather than go to my neighborhood mani/pedi place, we went over to old town scottsdale for lunch and a (we hoped) luxurious pedicure.  This place looked very promising, and the lady at the front really talked them up, so we took the plunge.    Everything seemed promising . . . we waited in a lovely outdoor area until they were ready for us.  Then . . . disappointment.  The pedicure was nothing I couldn't get for half the price, the massage chairs just vibrated, my feet were still a little rough afterward, and the paint job wasn't even that good.    Basically, this was VERY overpriced for what was an incredibly unexceptional pedicure.  We still enjoyed ourselves, but agreed we would never go back there.|0
"I really wanted to like this place.  For starters, I paid cash for my take out. I was owed back five dollars and was told "" we don't have enough change"". So I had to settle for $2.50. What kind of restaurant doesn't have proper change?  Especially on a Saturday night.        The food:  Chicken lettuce wraps had a strange fishy taste. Gave up on them after a few bites.  Vegetable chow mein:  In my opinion, a broun sauce is thick and flavorful. This one was very liquidy and flavorless.  Dumplings were edible at best.       Do yourself a favor and stick with China Chili."|0
Not worth comin here. I'm all for food like this but this restaurant sucks. They gave me and my dad the wrong meal, and the food was not that good. The meat was dry and the rice was cold. Not worth it.|0
"My g/f love sushi! She made me a connosiuer of it. and I have to be critical. So many college kids ""love"" RA, but it's mediocre at best.  I'll just list a few things that irk me: I went during a happy hour with co-workers. It was PACKED. Good thing, right? WRONG! Extremely poor service. when I went in to meet coworkers who already had a table the hostess told me I have to wait. When I said I have a table, she got in my face. I was tired, long-day and I wanted to chill. I walked past her, found my friends, and she left me alone. The waitress took quite a bit of time to get around to my table, and the sushi servings were OBVIOUSLY LOW! I went to Zen 32, and now my choice is SakeBomber. their happy hour servings are much more than RA, and their prices are BETTER!  Be ready for loud noises, as every one is trying to talk louder than the music, and the person next to them.  Just an overall poor experience. and I tip on service.   Food quality was so-so. Just don't go during a happy hour, which is the only time it's worth it because it's priced so high."|0
"One star for the most terrible service in recent memory.  Our server ""DK"" was outright rude and horrible, and outright ignored us when she wasn't making us uncomfortable.   As a former waitress of 14 years, I have the utmost respect, patience and tolerance for my former bretheren - but this woman needs to go.  BAD DK!  Otherwise, our Teppiniyaki (sp?) chef was wonderful, the food was delicious and fresh and a solid four stars.  I have been going to Kyoto since 1995 and it remains a fun and festive place with very reasonable prices.  Too bad it was ruined this time by DK!   DK needs a different job, more suited to her personallity, like euthanizing kittens or something."|0
"ok, let me be straight with you. i hate paying full price for anything. yes, i'm one of those people. i love a coupon. i love a discount. and i absolutely love a bargain! but i don't like to feel dirty when i leave a store. i felt really, really dirty when i left this store. ewwwwww. this is a yucky ross. dirty, dirty, dirty! the floors and clothing racks were filthy. i couldn't have bought something even if i wanted to because the store was so gross - i got black ""stuff"" on my hand after touching a clothing rack. the floor was so discolored i'm not sure what the original color was. parts of the store's floor were sticky. many of the clothes had indistinguishable marks on them, presumably from the dirty hangars and racks they are stored on. selection was meager, there wasn't a single shoe, bag, wallet, sock or home decor item that caught my eye. the trip was a waste of an hour that i'll never get back. never, ever again."|0
"Really, if I could, I would give this place zero stars, because it is a disgrace. If you need an emergency vet in the Scottsdale/Paradise Valley area, go to Sonora Veterinary Specialists on Cactus/40th St.(http://www.sonoraveterinaryspecialists.com/). It's also 24/7, but unlike VCA PVEAH, it is a truly valuable, legitimate facility, and it''s staffed by engaged, committed, deeply caring, and extremely knowledgeable and skilled personnel. At SVS, you and your pet are treated well and what you pay is fair and justified.  VCA is the opposite of SVS in every single way. VCA is, in fact, the WORST of corporate animal service providers. The space is small, cheap, cramped, and the staff are indifferent at best and don't convey any genuine love of or concern about animals in pain or distress. All they want is your money. They do NOTHING for the $99.75 they charge for an ""emergency exam."" We essentially paid that amount just to be given an astronomical estimate, literally nothing more--our dog was the exact same bloody, traumatized mess we gave to them when they gave him back--after making us wait nearly an hour without ANY communication).  Furthermore, they tack on bogus surcharges ($5.25 for a ""biohazard waste fee"") that are irrelevant to the ""service"" provided, and their drug prices are absurd--$8 for a single Tramadol tablet, anyone?  Conversely, our (and our dog's) experience at Sonora Veterinary Specialists was wonderful (even in the context of an emergency), and the cost was ultimately significantly less.  VCA is a money-grubbing, depressing, sham."|0
"OMG! I am so frustrated at this store, I have never met such an incompetent group of people in my entire shopping life.   First, I called Fry's Electronics to check to see if they had a specific GPS model that worked in Europe. I called because I live at 115th Ave and Buckeye which is about 20miles from the nearest store. The call center informed me they did not carry that model but listed about 10 other GPS with maps of Europe. I asked again those models have maps of Europe? ""Yes and Australia too"". And you have those models in stock? ""Yes."" What is the price range? ""$100 to $300"". Thank you. FIRST MISINFORMATION!   So I drove to  30th Ave and Thunderbird, talked with ""GPS Specialist"" (which apparently means nothing) and he (Jared) informed me they did not have any GPS units with European maps!! He said the call center ""is a bunch of retards"" and that those were all last years models.   Then he called someone and looked at several GPS Units. When he did not know  if the unit had European maps or not he GOOGLED them! (okay not confident in your product knowledge). Then he sold me a $260 unit with European maps. SECOND MISINFORMATION.   I drove all the way home and the GPS did not have European maps! I had to buy them for another $100 which I could have done with a cheaper GPS.  So I drive back to Fry's. Speak with a Supervisor, they return my first GPS. I speak with the same sales rep (ya thats great). He says he figured out 25min after I left that he sold me the wrong product and none of their GPS have european maps.   So I then buy the cheapest model that was could download European maps, according the the sales rep Garmin NUVI 50Lm for $129.  THIRD MISINFORMATION. Because according to the Garmin site the NUVI 40Lm is also compatible and cheaper.   I then went home bought the $100 European map and couldn't download it to my GPS because there wasn't enough space available!!!  Now I have to buy a miniSD Card and a miniSD reader for my Mac book. Awesome. Great to know that the electronic store knows nothing about electronics!"|0
I had received an email from a student retention telling me that I still owe money for the time that I had taken classes (two weeks) although these fools canceled my financial aid. I will sue this school if they even attempt to collect money from me and I have withdrawn from the classes on the right time, but this rep. told me that the withdrawal period was Jan. 11.|0
Dr. Pierrend is ok, he will write prescriptions for about anything without really investigating if the are needed but he seems like a nice guy. The staff are horrible. They tried to charge me 2 times for lab results which are covered by my insurance. Refused to give me the results without billing insurance for an office visit. I would not recommend this medical provider to anyone. Everyone in my family has gone to PMG and has a bad story to tell. If you are smart you will look elsewhere for medical help|0
